time,open,high,low,close
2004-02-27,1.3422,1.3422,1.3355,1.3355
2004-03-01,1.3347,1.3393,1.3347,1.3393
2004-03-02,1.3393,1.3426,1.3393,1.3426
2004-03-03,1.3426,1.3426,1.3389,1.3389
2004-03-04,1.3389,1.3389,1.333,1.333
2004-03-05,1.333,1.333,1.3217,1.3217
2004-03-08,1.3217,1.3217,1.3189,1.3189
2004-03-09,1.3189,1.3239,1.3189,1.3239
2004-03-10,1.3239,1.3239,1.32335,1.32335
2004-03-11,1.32335,1.32335,1.31965,1.31965
2004-03-12,1.31965,1.3355,1.31965,1.3355
2004-03-15,1.3338,1.3339,1.3338,1.3339
2004-03-16,1.3339,1.3339,1.3327,1.3327
2004-03-17,1.3327,1.3387,1.3327,1.3387
2004-03-18,1.3387,1.3387,1.32795,1.32795
2004-03-19,1.32795,1.3343,1.32795,1.3343
2004-03-22,1.3342,1.3342,1.3336,1.3336
2004-03-23,1.3336,1.3336,1.3326,1.3326
2004-03-24,1.3326,1.3413,1.3326,1.3413
2004-03-25,1.3413,1.3413,1.3293,1.3293
2004-03-26,1.3293,1.3293,1.3185,1.3185
2004-03-29,1.3193,1.3193,1.3083,1.3083
2004-03-30,1.3083,1.3083,1.3068,1.3068
2004-03-31,1.3068,1.3112,1.3068,1.3112
2004-04-01,1.3112,1.3112,1.3069,1.3069
2004-04-02,1.3069,1.3147,1.3069,1.3147
2004-04-05,1.3141,1.3141,1.314,1.314
2004-04-06,1.314,1.314,1.3085,1.3085
2004-04-07,1.3085,1.3089,1.3085,1.3089
2004-04-08,1.3089,1.3271,1.3089,1.3271
2004-04-09,1.3271,1.3297,1.3271,1.3297
2004-04-12,1.3289,1.3352,1.3289,1.3352
2004-04-13,1.3352,1.3352,1.3352,1.3352
2004-04-14,1.3352,1.3445,1.3352,1.3445
2004-04-15,1.3445,1.3445,1.3429,1.3429
2004-04-16,1.3429,1.3449,1.3429,1.3449
2004-04-19,1.346,1.346,1.3443,1.3443
2004-04-20,1.3443,1.3572,1.3443,1.3572
2004-04-21,1.3572,1.3588,1.3572,1.3588
2004-04-22,1.3588,1.3588,1.3556,1.3556
2004-04-23,1.3556,1.3616,1.3556,1.3616
2004-04-26,1.3606,1.3606,1.348,1.348
2004-04-27,1.348,1.3519,1.348,1.3519
2004-04-28,1.3519,1.37555,1.3519,1.37555
2004-04-29,1.37555,1.37555,1.37,1.37
2004-04-30,1.37,1.3723,1.37,1.3723
2004-05-03,1.3721,1.37255,1.3721,1.37255
2004-05-04,1.37255,1.37255,1.3694,1.3694
2004-05-05,1.3694,1.3739,1.3694,1.3739
2004-05-06,1.3739,1.3792,1.3739,1.3792
2004-05-07,1.3792,1.3827,1.3792,1.3827
